1, 1
2, 4
3, 7
4, 11
5, 11
6, 12
7, 15
8, 18
9, 18
10, 20
11, 20
12, 20
13, 23
14, 25
15, 25
16, 26
17, 28
18, 29
19, 31
20, 31
21, 32
22, 34
23, 35
24, 38
25, 40
26, 41
27, 44
28, 47
29, 47
30, 49
31, 49
32, 52
33, 52
34, 53
35, 55
36, 56
37, 59
38, 59
39, 61
40, 61
41, 62
42, 64
43, 65
44, 67
45, 67
46, 68
47, 71
48, 74
49, 78
50, 78
51, 79
52, 79
53, 82
54, 86
55, 86
56, 86
57, 89
58, 92
59, 94
60, 94
61, 95
62, 97
63, 99
64, 101
65, 101
66, 102
67, 105
68, 108
69, 112
70, 112
71, 113
72, 116
73, 116
74, 118
75, 118
76, 119
77, 122
78, 125
79, 125
80, 125
81, 126
82, 129
83, 129
84, 133
85, 133
86, 133
87, 135
88, 138
89, 138
90, 138
91, 139
92, 141
93, 144
94, 144
95, 146
96, 146
97, 148
98, 150
99, 152
100, 154
101, 155
102, 158
103, 161
104, 161
105, 161
106, 162
107, 165
108, 168
109, 168
110, 168
111, 169
112, 172
113, 175
114, 179
115, 179
116, 180
117, 182
118, 184
119, 186
120, 186
121, 187
122, 189
123, 191
124, 193
125, 195
126, 196
127, 198
128, 200
129, 204
130, 206
131, 206
132, 206
133, 206
134, 207
135, 209
136, 210
137, 213
138, 215
139, 219
140, 221
141, 222
142, 225
143, 225
144, 228
145, 228
146, 228
147, 230
148, 231
149, 233
150, 233
151, 234
152, 236
153, 237
154, 241
155, 241
156, 241
157, 243
158, 243
159, 244
160, 244
161, 245
162, 247
163, 248
164, 251
165, 251
166, 252
167, 255
168, 258
169, 258
170, 258
171, 259
172, 262
173, 262
174, 262
175, 264
176, 265
177, 267
178, 270
179, 270
180, 270
181, 271
182, 273
183, 274
184, 277
185, 279
186, 280
187, 282
188, 284
189, 286
190, 288
191, 289
192, 291
193, 293
194, 295
195, 297
196, 298
197, 301
198, 303
199, 305
200, 305
201, 306
202, 309
203, 312
204, 312
205, 312
206, 313
207, 316
208, 316
209, 316
210, 318
211, 319
212, 321
213, 324
214, 324
215, 324
216, 325
217, 327
218, 328
219, 330
220, 330
221, 331
222, 334
223, 336
224, 336
225, 336
226, 337
227, 339
228, 340
229, 342
230, 342
231, 343
232, 346
233, 349
234, 349
235, 349
236, 350
237, 353
238, 356
239, 358
240, 358
241, 359
242, 361
243, 364
244, 368
245, 370
246, 371
247, 374
248, 377
249, 381
250, 381
251, 382
252, 385
253, 385
254, 389
255, 389
256, 390
257, 392
258, 394
259, 396
260, 398
261, 399
262, 399
263, 402
264, 404
265, 404
266, 405
267, 405
268, 408
269, 409
270, 409
271, 409
272, 412
273, 415
274, 417
275, 417
276, 418
277, 420
278, 422
279, 422
280, 424
281, 424
282, 427
283, 429
284, 433
285, 433
286, 434
287, 436
288, 439
289, 443
290, 445
291, 446
292, 448
293, 449
294, 451
295, 451
296, 451
297, 453
298, 455
299, 457
300, 459
301, 460
302, 462
303, 464
304, 464
305, 464
306, 465
307, 468
308, 471
309, 471
310, 471
311, 471
312, 473
313, 475
314, 475
315, 477
316, 478
317, 480
318, 481
319, 481
320, 481
321, 482
322, 482
323, 485
324, 489
325, 491
326, 492
327, 495
328, 498
329, 500
330, 502
331, 503
332, 506
333, 508
334, 509
335, 509
336, 510
337, 512
338, 513
339, 517
340, 519
341, 520
342, 521
343, 523
344, 525
345, 525
346, 526
347, 529
348, 531
349, 533
350, 533
351, 534
352, 537
353, 540
354, 540
355, 540
356, 541
357, 544
358, 546
359, 548
360, 548
361, 549
362, 552
363, 555
364, 555
365, 555
366, 556
367, 559
368, 559
369, 561
370, 561
371, 562
372, 565
373, 567
374, 569
375, 569
376, 570
377, 572
378, 573
379, 575
380, 577
381, 577
382, 579
383, 582
384, 582
385, 582
386, 583
387, 585
388, 588
389, 588
390, 588
391, 589
392, 592
393, 595
394, 599
395, 599
396, 600
397, 603
398, 606
399, 610
400, 612
401, 612
402, 612
403, 612
404, 613
405, 614
406, 614
407, 617
408, 620
409, 622
410, 622
411, 623
412, 626
413, 629
414, 629
415, 629
416, 630
417, 633
418, 633
419, 637
420, 637
421, 637
422, 638
423, 641
424, 643
425, 643
426, 644
427, 647
428, 650
429, 650
430, 650
431, 651
432, 654
433, 656
434, 657
435, 657
436, 657
437, 660
438, 663
439, 667
440, 669
441, 670
442, 673
443, 675
444, 679
445, 679
446, 680
447, 683
448, 683
449, 687
450, 687
451, 687
452, 689
453, 692
454, 696
455, 696
456, 697
457, 700
458, 702
459, 704
460, 704
461, 705
462, 708
463, 708
464, 710
465, 712
466, 713
467, 715
468, 716
469, 718
470, 718
471, 719
472, 719
473, 722
474, 723
475, 725
476, 726
477, 729
478, 732
479, 734
480, 734
481, 735
482, 737
483, 740
484, 742
485, 744
486, 745
487, 745
488, 748
489, 749
490, 749
491, 749
492, 752
493, 752
494, 755
495, 757
496, 758
497, 761
498, 761
499, 765
500, 765
501, 765
502, 767
503, 767
504, 769
505, 771
506, 772
507, 774
508, 777
509, 777
510, 777
511, 778
512, 781
513, 784
514, 784
515, 784
516, 784
517, 786
518, 788
519, 790
520, 790
521, 791
522, 794
523, 794
524, 797
525, 799
526, 800
527, 802
528, 804
529, 806
530, 806
531, 806
532, 808
533, 810
534, 810
535, 812
536, 813
537, 813
538, 816
539, 817
540, 817
541, 817
542, 820
543, 823
544, 827
545, 827
546, 827
547, 829
548, 832
549, 832
550, 832
551, 832
552, 833
553, 836
554, 840
555, 840
556, 840
557, 840
558, 843
559, 843
560, 843
561, 844
562, 847
563, 849
564, 850
565, 851
566, 852
567, 855
568, 855
569, 855
570, 857
571, 858
572, 861
573, 863
574, 865
575, 865
576, 866
577, 869
578, 871
579, 871
580, 871
581, 872
582, 875
583, 877
584, 878
585, 880
586, 881
587, 883
588, 884
589, 886
590, 888
591, 889
592, 892
593, 895
594, 895
595, 895
596, 896
597, 899
598, 901
599, 902
600, 903
601, 904
602, 907
603, 910
604, 912
605, 914
606, 915
607, 918
608, 918
609, 921
610, 921
611, 922
612, 925
613, 927
614, 929
615, 929
616, 930
617, 932
618, 933
619, 935
620, 935
621, 936
622, 939
623, 941
624, 942
625, 943
626, 944
627, 946
628, 948
629, 950
630, 950
631, 951
632, 954
633, 954
634, 956
635, 958
636, 959
637, 962
638, 964
639, 966
640, 966
641, 967
642, 969
643, 970
644, 973
645, 973
646, 974
647, 977
648, 977
649, 981
650, 983
651, 984
652, 987
653, 990
654, 990
655, 992
656, 993
657, 996
658, 999
659, 1001
660, 1003
661, 1003
662, 1003
663, 1006
664, 1008
665, 1008
666, 1009
667, 1012
668, 1014
669, 1018
670, 1018
671, 1019
672, 1019
673, 1022
674, 1022
675, 1024
676, 1025
677, 1027
678, 1030
679, 1030
680, 1032
681, 1033
682, 1034
683, 1037
684, 1041
685, 1041
686, 1041
687, 1043
688, 1043
689, 1043
690, 1045
691, 1045
692, 1046
693, 1049
694, 1053
695, 1053
696, 1054
697, 1057
698, 1057
699, 1057
700, 1059
701, 1059
702, 1062
703, 1065
704, 1065
705, 1065
706, 1066
707, 1069
708, 1069
709, 1071
710, 1071
711, 1071
712, 1073
713, 1075
714, 1076
715, 1076
716, 1077
717, 1078
718, 1080
719, 1081
720, 1083
721, 1084
722, 1087
723, 1089
724, 1091
725, 1091
726, 1092
727, 1095
728, 1097
729, 1097
730, 1097
731, 1097
732, 1099
733, 1102
734, 1102
735, 1102
736, 1103
737, 1106
738, 1106
739, 1109
740, 1109
741, 1110
742, 1113
743, 1116
744, 1118
745, 1118
746, 1118
747, 1120
748, 1123
749, 1125
750, 1125
751, 1126
752, 1129
753, 1131
754, 1133
755, 1133
756, 1134
757, 1137
758, 1140
759, 1140
760, 1140
761, 1141
762, 1143
763, 1145
764, 1145
765, 1147
766, 1148
767, 1151
768, 1154
769, 1154
770, 1154
771, 1155
772, 1158
773, 1161
774, 1163
775, 1163
776, 1163
777, 1165
778, 1168
779, 1168
780, 1168
781, 1169
782, 1172
783, 1172
784, 1175
785, 1175
786, 1176
787, 1179
788, 1182
789, 1182
790, 1182
791, 1183
792, 1186
793, 1186
794, 1187
795, 1188
796, 1188
797, 1190
798, 1193
799, 1193
800, 1193
801, 1194
802, 1197
803, 1200
804, 1202
805, 1202
806, 1203
807, 1205
808, 1207
809, 1209
810, 1209
811, 1210
812, 1213
813, 1215
814, 1217
815, 1219
816, 1220
817, 1223
818, 1223
819, 1227
820, 1227
821, 1227
822, 1229
823, 1231
824, 1232
825, 1232
826, 1233
827, 1235
828, 1237
829, 1241
830, 1243
831, 1244
832, 1247
833, 1250
834, 1252
835, 1252
836, 1252
837, 1252
838, 1255
839, 1255
840, 1255
841, 1256
842, 1259
843, 1259
844, 1261
845, 1263
846, 1264
847, 1267
848, 1270
849, 1272
850, 1274
851, 1275
852, 1278
853, 1281
854, 1283
855, 1285
856, 1286
857, 1288
858, 1290
859, 1294
860, 1294
861, 1295
862, 1297
863, 1300
864, 1300
865, 1300
866, 1301
867, 1304
868, 1307
869, 1311
870, 1311
871, 1312
872, 1312
873, 1315
874, 1315
875, 1315
876, 1316
877, 1319
878, 1321
879, 1323
880, 1323
881, 1324
882, 1327
883, 1330
884, 1330
885, 1330
886, 1331
887, 1334
888, 1337
889, 1339
890, 1341
891, 1342
892, 1345
893, 1347
894, 1349
895, 1349
896, 1350
897, 1352
898, 1353
899, 1355
900, 1355
901, 1356
902, 1359
903, 1362
904, 1364
905, 1366
906, 1366
907, 1369
908, 1371
909, 1373
910, 1375
911, 1376
912, 1379
913, 1382
914, 1384
915, 1384
916, 1385
917, 1385
918, 1388
919, 1388
920, 1390
921, 1391
922, 1394
923, 1397
924, 1401
925, 1401
926, 1402
927, 1405
928, 1405
929, 1407
930, 1407
931, 1408
932, 1411
933, 1413
934, 1413
935, 1413
936, 1414
937, 1417
938, 1417
939, 1420
940, 1420
941, 1421
942, 1421
943, 1424
944, 1426
945, 1428
946, 1429
947, 1431
948, 1433
949, 1433
950, 1435
951, 1435
952, 1438
953, 1440
954, 1440
955, 1440
956, 1441
957, 1443
958, 1446
959, 1446
960, 1446
961, 1447
962, 1449
963, 1451
964, 1451
965, 1453
966, 1453
967, 1455
968, 1457
969, 1459
970, 1459
971, 1460
972, 1460
973, 1463
974, 1463
975, 1463
976, 1464
977, 1466
978, 1467
979, 1469
980, 1469
981, 1470
982, 1472
983, 1473
984, 1476
985, 1476
986, 1476
987, 1477
988, 1480
989, 1480
990, 1480
991, 1481
992, 1484
993, 1487
994, 1491
995, 1491
996, 1491
997, 1491
998, 1494
999, 1494
1000, 1494
1001, 1494
1002, 1496
1003, 1499
1004, 1499
1005, 1501
1006, 1502
1007, 1505
1008, 1507
1009, 1509
1010, 1509
1011, 1509
1012, 1511
1013, 1514
1014, 1514
1015, 1514
1016, 1515
1017, 1518
1018, 1520
1019, 1521
1020, 1523
1021, 1524
1022, 1527
1023, 1530
1024, 1532
1025, 1532
1026, 1533
1027, 1533
1028, 1536
1029, 1536
1030, 1536
1031, 1537
1032, 1540
1033, 1543
1034, 1545
1035, 1547
1036, 1547
1037, 1549
1038, 1551
1039, 1551
1040, 1553
1041, 1553
1042, 1556
1043, 1558
1044, 1560
1045, 1560
1046, 1561
1047, 1564
1048, 1564
1049, 1566
1050, 1566
1051, 1567
1052, 1570
1053, 1573
1054, 1575
1055, 1575
1056, 1576
1057, 1579
1058, 1582
1059, 1584
1060, 1584
1061, 1585
1062, 1588
1063, 1590
1064, 1594
1065, 1596
1066, 1597
1067, 1598
1068, 1600
1069, 1601
1070, 1601
1071, 1602
1072, 1605
1073, 1608
1074, 1610
1075, 1610
1076, 1611
1077, 1614
1078, 1617
1079, 1617
1080, 1617
1081, 1618
1082, 1620
1083, 1623
1084, 1623
1085, 1625
1086, 1626
1087, 1629
1088, 1629
1089, 1633
1090, 1633
1091, 1634
1092, 1637
1093, 1640
1094, 1640
1095, 1640
1096, 1641
1097, 1644
1098, 1646
1099, 1646
1100, 1647
1101, 1648
1102, 1651
1103, 1653
1104, 1654
1105, 1655
1106, 1656
1107, 1658
1108, 1661
1109, 1663
1110, 1663
1111, 1664
1112, 1667
1113, 1670
1114, 1672
1115, 1674
1116, 1675
1117, 1678
1118, 1678
1119, 1679
1120, 1680
1121, 1680
1122, 1683
1123, 1685
1124, 1685
1125, 1685
1126, 1686
1127, 1689
1128, 1692
1129, 1694
1130, 1694
1131, 1695
1132, 1698
1133, 1701
1134, 1703
1135, 1703
1136, 1704
1137, 1707
1138, 1710
1139, 1714
1140, 1714
1141, 1714
1142, 1714
1143, 1717
1144, 1719
1145, 1719
1146, 1720
1147, 1723
1148, 1723
1149, 1727
1150, 1729
1151, 1730
1152, 1733
1153, 1735
1154, 1736
1155, 1736
1156, 1737
1157, 1740
1158, 1743
1159, 1743
1160, 1743
1161, 1744
1162, 1746
1163, 1749
1164, 1749
1165, 1751
1166, 1752
1167, 1754
1168, 1755
1169, 1757
1170, 1757
1171, 1758
1172, 1761
1173, 1764
1174, 1764
1175, 1764
1176, 1765
1177, 1768
1178, 1771
1179, 1773
1180, 1775
1181, 1776
1182, 1778
1183, 1781
1184, 1781
1185, 1781
1186, 1781
1187, 1784
1188, 1786
1189, 1790
1190, 1790
1191, 1791
1192, 1794
1193, 1796
1194, 1797
1195, 1798
1196, 1798
1197, 1801
1198, 1803
1199, 1805
1200, 1805
1201, 1806
1202, 1807
1203, 1809
1204, 1810
1205, 1810
1206, 1810
1207, 1812
1208, 1814
1209, 1818
1210, 1818
1211, 1819
1212, 1822
1213, 1825
1214, 1825
1215, 1825
1216, 1826
1217, 1829
1218, 1829
1219, 1832
1220, 1832
1221, 1832
1222, 1834
1223, 1836
1224, 1837
1225, 1838
1226, 1839
1227, 1842
1228, 1845
1229, 1847
1230, 1847
1231, 1848
1232, 1848
1233, 1851
1234, 1852
1235, 1854
1236, 1855
1237, 1857
1238, 1858
1239, 1860
1240, 1860
1241, 1861
1242, 1864
1243, 1867
1244, 1867
1245, 1869
1246, 1870
1247, 1873
1248, 1873
1249, 1875
1250, 1875
1251, 1876
1252, 1879
1253, 1881
1254, 1883
1255, 1883
1256, 1884
1257, 1887
1258, 1890
1259, 1890
1260, 1890
1261, 1890
1262, 1890
1263, 1893
1264, 1893
1265, 1894
1266, 1895
1267, 1898
1268, 1900
1269, 1902
1270, 1902
1271, 1903
1272, 1906
1273, 1906
1274, 1909
1275, 1911
1276, 1912
1277, 1915
1278, 1918
1279, 1922
1280, 1924
1281, 1925
1282, 1928
1283, 1931
1284, 1933
1285, 1935
1286, 1936
1287, 1936
1288, 1939
1289, 1941
1290, 1941
1291, 1942
1292, 1945
1293, 1947
1294, 1947
1295, 1947
1296, 1948
1297, 1950
1298, 1953
1299, 1957
1300, 1959
1301, 1960
1302, 1963
1303, 1963
1304, 1967
1305, 1967
1306, 1968
1307, 1971
1308, 1974
1309, 1976
1310, 1976
1311, 1976
1312, 1978
1313, 1980
1314, 1984
1315, 1984
1316, 1985
1317, 1988
1318, 1991
1319, 1991
1320, 1991
1321, 1992
1322, 1995
1323, 1997
1324, 1999
1325, 1999
1326, 1999
1327, 2001
1328, 2002
1329, 2004
1330, 2006
1331, 2006
1332, 2009
1333, 2011
1334, 2015
1335, 2015
1336, 2016
1337, 2019
1338, 2021
1339, 2025
1340, 2027
1341, 2028
1342, 2031
1343, 2034
1344, 2036
1345, 2036
1346, 2037
1347, 2039
1348, 2040
1349, 2044
1350, 2044
1351, 2044
1352, 2047
1353, 2050
1354, 2052
1355, 2052
1356, 2053
1357, 2056
1358, 2059
1359, 2063
1360, 2063
1361, 2064
1362, 2066
1363, 2068
1364, 2072
1365, 2072
1366, 2072
1367, 2072
1368, 2075
1369, 2075
1370, 2075
1371, 2076
1372, 2076
1373, 2078
1374, 2080
1375, 2080
1376, 2081
1377, 2084
1378, 2087
1379, 2087
1380, 2087
1381, 2088
1382, 2091
1383, 2091
1384, 2095
1385, 2095
1386, 2096
1387, 2099
1388, 2102
1389, 2102
1390, 2104
1391, 2105
1392, 2108
1393, 2108
1394, 2112
1395, 2112
1396, 2112
1397, 2114
1398, 2117
1399, 2119
1400, 2119
1401, 2120
1402, 2122
1403, 2123
1404, 2127
1405, 2127
1406, 2127
1407, 2130
1408, 2132
1409, 2134
1410, 2134
1411, 2134
1412, 2136
1413, 2138
1414, 2138
1415, 2138
1416, 2139
1417, 2141
1418, 2144
1419, 2144
1420, 2144
1421, 2145
1422, 2148
1423, 2150
1424, 2150
1425, 2150
1426, 2150
1427, 2152
1428, 2153
1429, 2155
1430, 2155
1431, 2156
1432, 2159
1433, 2162
1434, 2162
1435, 2162
1436, 2163
1437, 2166
1438, 2166
1439, 2169
1440, 2169
1441, 2169
1442, 2172
1443, 2174
1444, 2174
1445, 2174
1446, 2175
1447, 2177
1448, 2179
1449, 2180
1450, 2181
1451, 2182
1452, 2185
1453, 2185
1454, 2187
1455, 2189
1456, 2189
1457, 2189
1458, 2192
1459, 2196
1460, 2198
1461, 2199
1462, 2201
1463, 2204
1464, 2204
1465, 2204
1466, 2204
1467, 2206
1468, 2209
1469, 2209
1470, 2211
1471, 2212
1472, 2215
1473, 2218
1474, 2218
1475, 2218
1476, 2219
1477, 2222
1478, 2225
1479, 2229
1480, 2229
1481, 2230
1482, 2233
1483, 2235
1484, 2235
1485, 2236
1486, 2237
1487, 2239
1488, 2242
1489, 2242
1490, 2243
1491, 2244
1492, 2247
1493, 2249
1494, 2253
1495, 2253
1496, 2254
1497, 2257
1498, 2260
1499, 2264
1500, 2264
1501, 2265
1502, 2268
1503, 2271
1504, 2271
1505, 2271
1506, 2272
1507, 2275
1508, 2275
1509, 2279
1510, 2281
1511, 2282
1512, 2285
1513, 2288
1514, 2288
1515, 2288
1516, 2288
1517, 2290
1518, 2291
1519, 2293
1520, 2293
1521, 2294
1522, 2297
1523, 2297
1524, 2299
1525, 2299
1526, 2299
1527, 2301
1528, 2303
1529, 2305
1530, 2307
1531, 2307
1532, 2309
1533, 2309
1534, 2313
1535, 2315
1536, 2316
1537, 2319
1538, 2322
1539, 2322
1540, 2322
1541, 2323
1542, 2326
1543, 2329
1544, 2331
1545, 2333
1546, 2334
1547, 2337
1548, 2340
1549, 2340
1550, 2340
1551, 2340
1552, 2342
1553, 2344
1554, 2346
1555, 2346
1556, 2347
1557, 2350
1558, 2352
1559, 2354
1560, 2354
1561, 2355
1562, 2358
1563, 2360
1564, 2360
1565, 2360
1566, 2361
1567, 2364
1568, 2364
1569, 2366
1570, 2368
1571, 2369
1572, 2371
1573, 2373
1574, 2377
1575, 2377
1576, 2378
1577, 2380
1578, 2382
1579, 2382
1580, 2382
1581, 2383
1582, 2385
1583, 2388
1584, 2388
1585, 2390
1586, 2391
1587, 2394
1588, 2397
1589, 2397
1590, 2397
1591, 2398
1592, 2401
1593, 2403
1594, 2403
1595, 2403
1596, 2404
1597, 2407
1598, 2407
1599, 2410
1600, 2410
1601, 2411
1602, 2414
1603, 2416
1604, 2418
1605, 2418
1606, 2419
1607, 2421
1608, 2422
1609, 2425
1610, 2425
1611, 2425
1612, 2428
1613, 2430
1614, 2432
1615, 2434
1616, 2435
1617, 2438
1618, 2441
1619, 2441
1620, 2441
1621, 2442
1622, 2445
1623, 2448
1624, 2448
1625, 2448
1626, 2449
1627, 2452
1628, 2454
1629, 2456
1630, 2456
1631, 2457
1632, 2460
1633, 2463
1634, 2465
1635, 2467
1636, 2468
1637, 2471
1638, 2474
1639, 2476
1640, 2478
1641, 2479
1642, 2480
1643, 2482
1644, 2484
1645, 2484
1646, 2484
1647, 2486
1648, 2486
1649, 2487
1650, 2487
1651, 2488
1652, 2490
1653, 2493
1654, 2495
1655, 2495
1656, 2496
1657, 2499
1658, 2501
1659, 2503
1660, 2505
1661, 2506
1662, 2509
1663, 2512
1664, 2512
1665, 2512
1666, 2513
1667, 2513
1668, 2516
1669, 2520
1670, 2520
1671, 2520
1672, 2520
1673, 2523
1674, 2527
1675, 2529
1676, 2530
1677, 2533
1678, 2536
1679, 2536
1680, 2536
1681, 2537
1682, 2539
1683, 2540
1684, 2542
1685, 2544
1686, 2545
1687, 2548
1688, 2550
1689, 2554
1690, 2556
1691, 2557
1692, 2560
1693, 2563
1694, 2563
1695, 2563
1696, 2564
1697, 2567
1698, 2570
1699, 2572
1700, 2572
1701, 2573
1702, 2575
1703, 2576
1704, 2578
1705, 2578
1706, 2579
1707, 2581
1708, 2582
1709, 2585
1710, 2585
1711, 2586
1712, 2589
1713, 2592
1714, 2594
1715, 2596
1716, 2597
1717, 2598
1718, 2601
1719, 2605
1720, 2607
1721, 2608
1722, 2610
1723, 2613
1724, 2617
1725, 2617
1726, 2618
1727, 2621
1728, 2621
1729, 2621
1730, 2622
1731, 2623
1732, 2625
1733, 2627
1734, 2629
1735, 2629
1736, 2630
1737, 2632
1738, 2634
1739, 2636
1740, 2636
1741, 2637
1742, 2640
1743, 2642
1744, 2644
1745, 2646
1746, 2647
1747, 2649
1748, 2652
1749, 2652
1750, 2654
1751, 2655
1752, 2657
1753, 2660
1754, 2662
1755, 2662
1756, 2663
1757, 2666
1758, 2669
1759, 2669
1760, 2671
1761, 2672
1762, 2675
1763, 2678
1764, 2680
1765, 2682
1766, 2683
1767, 2686
1768, 2686
1769, 2689
1770, 2689
1771, 2689
1772, 2690
1773, 2692
1774, 2694
1775, 2696
1776, 2697
1777, 2700
1778, 2703
1779, 2703
1780, 2703
1781, 2704
1782, 2707
1783, 2709
1784, 2709
1785, 2709
1786, 2710
1787, 2712
1788, 2715
1789, 2719
1790, 2719
1791, 2719
1792, 2719
1793, 2722
1794, 2722
1795, 2722
1796, 2723
1797, 2726
1798, 2729
1799, 2729
1800, 2731
1801, 2732
1802, 2735
1803, 2735
1804, 2739
1805, 2739
1806, 2740
1807, 2743
1808, 2743
1809, 2745
1810, 2745
1811, 2746
1812, 2749
1813, 2752
1814, 2752
1815, 2752
1816, 2753
1817, 2755
1818, 2757
1819, 2759
1820, 2759
1821, 2760
1822, 2763
1823, 2766
1824, 2766
1825, 2766
1826, 2767
1827, 2769
1828, 2770
1829, 2774
1830, 2776
1831, 2777
1832, 2780
1833, 2783
1834, 2787
1835, 2789
1836, 2790
1837, 2793
1838, 2793
1839, 2796
1840, 2796
1841, 2797
1842, 2800
1843, 2803
1844, 2805
1845, 2805
1846, 2806
1847, 2809
1848, 2811
1849, 2813
1850, 2813
1851, 2814
1852, 2816
1853, 2819
1854, 2823
1855, 2823
1856, 2824
1857, 2827
1858, 2829
1859, 2833
1860, 2833
1861, 2833
1862, 2835
1863, 2837
1864, 2837
1865, 2837
1866, 2838
1867, 2840
1868, 2841
1869, 2843
1870, 2843
1871, 2843
1872, 2845
1873, 2845
1874, 2845
1875, 2847
1876, 2848
1877, 2850
1878, 2853
1879, 2853
1880, 2854
1881, 2855
1882, 2857
1883, 2859
1884, 2861
1885, 2861
1886, 2862
1887, 2865
1888, 2867
1889, 2871
1890, 2873
1891, 2874
1892, 2877
1893, 2880
1894, 2880
1895, 2882
1896, 2883
1897, 2886
1898, 2888
1899, 2888
1900, 2888
1901, 2889
1902, 2891
1903, 2894
1904, 2894
1905, 2896
1906, 2897
1907, 2899
1908, 2902
1909, 2902
1910, 2903
1911, 2904
1912, 2907
1913, 2909
1914, 2913
1915, 2915
1916, 2916
1917, 2918
1918, 2920
1919, 2922
1920, 2922
1921, 2923
1922, 2926
1923, 2929
1924, 2933
1925, 2933
1926, 2933
1927, 2936
1928, 2938
1929, 2940
1930, 2942
1931, 2943
1932, 2946
1933, 2948
1934, 2950
1935, 2950
1936, 2951
1937, 2953
1938, 2954
1939, 2954
1940, 2955
1941, 2955
1942, 2958
1943, 2961
1944, 2963
1945, 2965
1946, 2965
1947, 2965
